chr	start	stop	pos	iteration
7	27980302	27980783	27980483	10
15	85446901	85447022	85446990	10
13	71816160	71816761	71816668	10
14	69215408	69215649	69215541	10
8	122077185	122077546	122077458	10
13	79572548	79573389	79572886	10
2	174948547	174949268	174948569	10
3	168958237	168963038	168960352	10
9	128605662	128606383	128605857	10
7	18810028	18810629	18810519	10
18	45213099	45213580	45213574	10
14	34111058	34111659	34111590	10
20	6056742	6057353	6057003	10
1	61507968	61508569	61508485	10
5	123646401	123647002	123646427	10
X	147829143	147829864	147829709	10
13	54530275	54530756	54530414	10
11	8265794	8266275	8266269	10
18	45038672	45039153	45038998	10
19	32529478	32530199	32529680	10
10	98755134	98755787	98755267	10
14	97879152	97879993	97879598	10
8	140398035	140398156	140398065	10
4	85300082	85300683	85300160	10
3	70750641	70751242	70751041	10
22	20124047	20124168	20124065	10
10	72269689	72270170	72269811	10
8	65182345	65183306	65182487	10
3	28307062	28307663	28307652	10
3	114493427	114494011	114493866	10
4	147965675	147966276	147966016	10
10	81917337	81917811	81917392	10
2	144103943	144105744	144104689	10
1	216136756	216137717	216136918	10
9	134114752	134115353	134114763	10
5	30747665	30748266	30748018	10
13	107125372	107125973	107125444	10
2	172948322	172949043	172948365	10
5	51565049	51565650	51565612	10
20	2719137	2719858	2719326	10
1	10851463	10851704	10851565	10
3	125726874	125727115	125727007	10
2	66915764	66916457	66916431	10
2	145144971	145145556	145145181	10
22	20124047	20124168	20124121	10
1	78412094	78412575	78412460	10
20	39575053	39575534	39575138	10
14	33862729	33863690	33862746	10
2	147133994	147134715	147134395	10
10	35972778	35974892	35974135	10
16	51346433	51346914	51346870	10
15	37369862	37370384	37369936	10
15	96007621	96008342	96007733	10
8	71860500	71861221	71861153	10
17	75144453	75145054	75145005	10
15	35467247	35467848	35467279	10
14	33508516	33508997	33508806	10
1	235021475	235022076	235021849	10
5	172750207	172751018	172750724	10
17	35474319	35475040	35474642	10
5	92035807	92036168	92036104	10
2	145695861	145696462	145696235	10
10	131755495	131756510	131755868	10
6	39030650	39031019	39030840	10
5	139077364	139077845	139077438	10
16	59630394	59630995	59630431	10
4	186783636	186784187	186784073	10
17	27994780	27995381	27994887	10
6	3911499	3912100	3911704	10
15	74871964	74872085	74872004	10
6	50552590	50553617	50552833	10
8	71021982	71023016	71022286	10
6	82854004	82854605	82854432	10
8	53161811	53162292	53162213	10
9	102369379	102369500	102369456	10
12	17848007	17849448	17848997	10
9	16723608	16724089	16724051	10
14	30137145	30137967	30137311	10
16	53956998	53957479	53957398	10
3	136988470	136989071	136988965	10
14	73279370	73279971	73279389	10
5	92136084	92136565	92136430	10
7	27645761	27646362	27646159	10
2	177168747	177169348	177168869	10
10	125210284	125210885	125210311	10
8	99428676	99429397	99428869	10
7	8477097	8477578	8477561	10
1	45084974	45085455	45085368	10
14	23907357	23908318	23907557	10
X	124076626	124077347	124076696	10
1	88430924	88431525	88431397	10
14	29911391	29912112	29911554	10
5	167537807	167538288	167537983	10
4	148157603	148158204	148158059	10
2	202724715	202725196	202724936	10
2	176940899	176941500	176941322	10
2	223083651	223084372	223083698	10
2	27958694	27959295	27958830	10
13	95034585	95034855	95034854	10
1	155944949	155945550	155945302	10
1	66731685	66731805	66731695	10
10	8546485	8547086	8546598	10
4	140661773	140662374	140661978	10
1	200374037	200374878	200374422	10
10	77518943	77519904	77519715	10
19	31795366	31796087	31795713	10
10	77666836	77667317	77667189	10
16	52420349	52421171	52420947	10
15	37349133	37349734	37349599	10
13	71343517	71344958	71344389	10
6	163759483	163760084	163759528	10
1	75429955	75430436	75430096	10
2	60706733	60707214	60707127	10
7	19366535	19367256	19367186	10
2	157861033	157862474	157862172	10
5	91181157	91181878	91181534	10
5	117650712	117651313	117651183	10
3	52142558	52143159	52142910	10
1	97610428	97611809	97611678	10
11	46478210	46478691	46478447	10
9	109378261	109378742	109378593	10
18	63078185	63078941	63078497	10
7	101587933	101588054	101587968	10
5	124142533	124143134	124142967	10
7	26479102	26479703	26479521	10
18	63078185	63078941	63078382	10
18	19340266	19341471	19340979	10
8	89044182	89044985	89044954	10
10	37056803	37057284	37057121	10
6	135604016	135604137	135604053	10
2	146688959	146690216	146689426	10
3	181410337	181411058	181411028	10
9	100639547	100639908	100639906	10
14	33195681	33196282	33195863	10
4	180056837	180057438	180056898	10
10	103432617	103432857	103432637	10
15	38107076	38107557	38107383	10
8	78042488	78043689	78042504	10
14	33577732	33578333	33578206	10
7	114793221	114793702	114793366	10
3	36975098	36975579	36975494	10
12	117416615	117417096	117416855	10
2	177038530	177039371	177038812	10
2	144853826	144854427	144854024	10
1	38846821	38847302	38847290	10
11	16103182	16103771	16103747	10
10	131188175	131188896	131188631	10
1	164668607	164669928	164669461	10
7	151418182	151418423	151418321	10
3	193856886	193857487	193857045	10
8	93284014	93284495	93284263	10
2	144276823	144276943	144276873	10
2	59746263	59747104	59746975	10
13	45113807	45114168	45114154	10
7	25918909	25922510	25920285	10
17	59887162	59887763	59887532	10
12	54366976	54367726	54367655	10
11	32571063	32571544	32571185	10
15	99258850	99259451	99259432	10
12	133317300	133318097	133317907	10
